particle_id,step,time,lon,lat
459,4,2019-06-15 00:35:58,35.24885,34.06686
460,4,2019-06-15 00:35:58,35.25497,34.07314
461,4,2019-06-15 00:35:58,35.2579,34.06415
462,4,2019-06-15 00:35:58,35.25764,34.06686
463,4,2019-06-15 00:35:58,35.26214,34.08751
464,4,2019-06-15 00:35:58,35.25906,34.05775
465,4,2019-06-15 00:35:58,35.25449,34.07089
466,4,2019-06-15 00:35:58,35.25033,34.07816
467,4,2019-06-15 00:35:58,35.25285,34.06791
468,4,2019-06-15 00:35:58,35.26171,34.07246
469,4,2019-06-15 00:35:58,35.25707,34.07078
470,4,2019-06-15 00:35:58,35.25758,34.07404
471,4,2019-06-15 00:35:58,35.26423,34.06996
472,4,2019-06-15 00:35:58,35.25061,34.06513
473,4,2019-06-15 00:35:58,35.26141,34.06254
474,4,2019-06-15 00:35:58,35.25857,34.05949
475,4,2019-06-15 00:35:58,35.24471,34.06248
476,4,2019-06-15 00:35:58,35.25401,34.07558
477,4,2019-06-15 00:35:58,35.25392,34.06078
478,4,2019-06-15 00:35:58,35.24612,34.07256
479,4,2019-06-15 00:35:58,35.243,34.08307
480,4,2019-06-15 00:35:58,35.26722,34.08031
481,4,2019-06-15 00:35:58,35.25508,34.06411
482,4,2019-06-15 00:35:58,35.26315,34.05653
483,4,2019-06-15 00:35:58,35.25743,34.06882
484,4,2019-06-15 00:35:58,35.25891,34.0821
485,4,2019-06-15 00:35:58,35.25591,34.06493
486,4,2019-06-15 00:35:58,35.26167,34.07518
487,4,2019-06-15 00:35:58,35.24744,34.07249
488,4,2019-06-15 00:35:58,35.26461,34.06123
489,4,2019-06-15 00:35:58,35.26531,34.07356
490,4,2019-06-15 00:35:58,35.2595,34.07399
491,4,2019-06-15 00:35:58,35.26019,34.06625
492,4,2019-06-15 00:35:58,35.27223,34.064
493,4,2019-06-15 00:35:58,35.25996,34.06395
494,4,2019-06-15 00:35:58,35.25923,34.0689
495,4,2019-06-15 00:35:58,35.26764,34.06827
496,4,2019-06-15 00:35:58,35.26198,34.07429
497,4,2019-06-15 00:35:58,35.25695,34.0642
498,4,2019-06-15 00:35:58,35.26046,34.07741
499,4,2019-06-15 00:35:58,35.26398,34.07349
500,4,2019-06-15 00:35:58,35.26822,34.07336
501,4,2019-06-15 00:35:58,35.26577,34.06532
502,4,2019-06-15 00:35:58,35.26001,34.07569
503,4,2019-06-15 00:35:58,35.24886,34.07577
504,4,2019-06-15 00:35:58,35.24443,34.06282
505,4,2019-06-15 00:35:58,35.26647,34.07249
506,4,2019-06-15 00:35:58,35.26497,34.07708
507,4,2019-06-15 00:35:58,35.25831,34.07216
508,4,2019-06-15 00:35:58,35.26294,34.06318
509,4,2019-06-15 00:35:58,35.25366,34.06818
510,4,2019-06-15 00:35:58,35.25379,34.07478
511,4,2019-06-15 00:35:58,35.24691,34.0775
512,4,2019-06-15 00:35:58,35.24558,34.07711
513,4,2019-06-15 00:35:58,35.25558,34.07264
514,4,2019-06-15 00:35:58,35.26197,34.07461
515,4,2019-06-15 00:35:58,35.25839,34.07548
516,4,2019-06-15 00:35:58,35.26368,34.07867
517,4,2019-06-15 00:35:58,35.25579,34.08208
518,4,2019-06-15 00:35:58,35.26023,34.07322
519,4,2019-06-15 00:35:58,35.2696,34.07573
520,4,2019-06-15 00:35:58,35.26526,34.06998
521,4,2019-06-15 00:35:58,35.26826,34.07416
522,4,2019-06-15 00:35:58,35.26174,34.08693
523,4,2019-06-15 00:35:58,35.26598,34.07877
524,4,2019-06-15 00:35:58,35.24778,34.06335
525,4,2019-06-15 00:35:58,35.2458,34.0709
526,4,2019-06-15 00:35:58,35.25798,34.06749
527,4,2019-06-15 00:35:58,35.26459,34.07032
528,4,2019-06-15 00:35:58,35.26469,34.07312
529,4,2019-06-15 00:35:58,35.25571,34.07067
530,4,2019-06-15 00:35:58,35.2592,34.07262
531,4,2019-06-15 00:35:58,35.25803,34.09029
532,4,2019-06-15 00:35:58,35.26451,34.07792
533,4,2019-06-15 00:35:58,35.25856,34.06785
534,4,2019-06-15 00:35:58,35.25619,34.07585
535,4,2019-06-15 00:35:58,35.25985,34.07553
536,4,2019-06-15 00:35:58,35.2598,34.07215
537,4,2019-06-15 00:35:58,35.26421,34.07498
538,4,2019-06-15 00:35:58,35.26231,34.07626
539,4,2019-06-15 00:35:58,35.25899,34.06784
540,4,2019-06-15 00:35:58,35.25016,34.06792
541,4,2019-06-15 00:35:58,35.251,34.07799
542,4,2019-06-15 00:35:58,35.26226,34.06997
543,4,2019-06-15 00:35:58,35.2496,34.07543
544,4,2019-06-15 00:35:58,35.25871,34.08051
545,4,2019-06-15 00:35:58,35.26162,34.07874
546,4,2019-06-15 00:35:58,35.25803,34.07127
547,4,2019-06-15 00:35:58,35.26056,34.08795
0,5,2019-06-15 01:35:58,35.22649,34.04669
1,5,2019-06-15 01:35:58,35.2378,34.07013
2,5,2019-06-15 01:35:58,35.24014,34.06394
3,5,2019-06-15 01:35:58,35.2316,34.05113
4,5,2019-06-15 01:35:58,35.24456,34.04655
5,5,2019-06-15 01:35:58,35.24398,34.06623
6,5,2019-06-15 01:35:58,35.22536,34.04937
7,5,2019-06-15 01:35:58,35.23112,34.0437
8,5,2019-06-15 01:35:58,35.22635,34.04017
9,5,2019-06-15 01:35:58,35.2164,34.05171
10,5,2019-06-15 01:35:58,35.24496,34.05708
11,5,2019-06-15 01:35:58,35.22645,34.0659
12,5,2019-06-15 01:35:58,35.23815,34.05474
13,5,2019-06-15 01:35:58,35.23322,34.06222
14,5,2019-06-15 01:35:58,35.23569,34.04535
15,5,2019-06-15 01:35:58,35.24724,34.05306
16,5,2019-06-15 01:35:58,35.23914,34.0569
17,5,2019-06-15 01:35:58,35.23725,34.05752
18,5,2019-06-15 01:35:58,35.2483,34.05796
19,5,2019-06-15 01:35:58,35.24211,34.05252
20,5,2019-06-15 01:35:58,35.23133,34.05909
21,5,2019-06-15 01:35:58,35.22247,34.03807
22,5,2019-06-15 01:35:58,35.24213,34.05847
23,5,2019-06-15 01:35:58,35.24431,34.04815
24,5,2019-06-15 01:35:58,35.22665,34.05831
25,5,2019-06-15 01:35:58,35.24568,34.06206
26,5,2019-06-15 01:35:58,35.23935,34.04303
27,5,2019-06-15 01:35:58,35.24162,34.05135
28,5,2019-06-15 01:35:58,35.22721,34.04539
29,5,2019-06-15 01:35:58,35.23864,34.04372
30,5,2019-06-15 01:35:58,35.22558,34.05983
31,5,2019-06-15 01:35:58,35.22082,34.05519
32,5,2019-06-15 01:35:58,35.24273,34.05154
33,5,2019-06-15 01:35:58,35.23638,34.06123
34,5,2019-06-15 01:35:58,35.232,34.05575
35,5,2019-06-15 01:35:58,35.23442,34.05782
36,5,2019-06-15 01:35:58,35.24091,34.05067
37,5,2019-06-15 01:35:58,35.23712,34.05127
38,5,2019-06-15 01:35:58,35.24814,34.0477
39,5,2019-06-15 01:35:58,35.21927,34.05248
40,5,2019-06-15 01:35:58,35.23484,34.04557
41,5,2019-06-15 01:35:58,35.24834,34.04343
42,5,2019-06-15 01:35:58,35.22483,34.04853
43,5,2019-06-15 01:35:58,35.22475,34.05389
44,5,2019-06-15 01:35:58,35.23296,34.04625
45,5,2019-06-15 01:35:58,35.23546,34.04698
46,5,2019-06-15 01:35:58,35.2444,34.05228
47,5,2019-06-15 01:35:58,35.22783,34.04604
48,5,2019-06-15 01:35:58,35.23402,34.05455
49,5,2019-06-15 01:35:58,35.23582,34.04753
50,5,2019-06-15 01:35:58,35.23307,34.04432
51,5,2019-06-15 01:35:58,35.23677,34.06017
52,5,2019-06-15 01:35:58,35.23195,34.05335
53,5,2019-06-15 01:35:58,35.237,34.05511
54,5,2019-06-15 01:35:58,35.2387,34.05365
55,5,2019-06-15 01:35:58,35.2313,34.06139
56,5,2019-06-15 01:35:58,35.23492,34.05987
57,5,2019-06-15 01:35:58,35.24778,34.04378
58,5,2019-06-15 01:35:58,35.21998,34.05327
59,5,2019-06-15 01:35:58,35.22255,34.05719
60,5,2019-06-15 01:35:58,35.23146,34.04737
61,5,2019-06-15 01:35:58,35.23597,34.05343
62,5,2019-06-15 01:35:58,35.23977,34.05669
63,5,2019-06-15 01:35:58,35.24518,34.0536
64,5,2019-06-15 01:35:58,35.24012,34.05832
65,5,2019-06-15 01:35:58,35.21939,34.06326
66,5,2019-06-15 01:35:58,35.24519,34.05336
67,5,2019-06-15 01:35:58,35.24097,34.04658
68,5,2019-06-15 01:35:58,35.24587,34.04585
69,5,2019-06-15 01:35:58,35.22358,34.04543
70,5,2019-06-15 01:35:58,35.25372,34.0553
71,5,2019-06-15 01:35:58,35.24758,34.06387
72,5,2019-06-15 01:35:58,35.25508,34.06169
73,5,2019-06-15 01:35:58,35.25637,34.05008
74,5,2019-06-15 01:35:58,35.23491,34.04618
75,5,2019-06-15 01:35:58,35.22296,34.04478
76,5,2019-06-15 01:35:58,35.23838,34.04863
77,5,2019-06-15 01:35:58,35.24137,34.04776
78,5,2019-06-15 01:35:58,35.23187,34.0489
79,5,2019-06-15 01:35:58,35.2304,34.05663
80,5,2019-06-15 01:35:58,35.23462,34.05722
81,5,2019-06-15 01:35:58,35.2407,34.05894
82,5,2019-06-15 01:35:58,35.23608,34.04863
83,5,2019-06-15 01:35:58,35.23744,34.05518
84,5,2019-06-15 01:35:58,35.22942,34.06135
85,5,2019-06-15 01:35:58,35.25058,34.04953
86,5,2019-06-15 01:35:58,35.25304,34.05381
87,5,2019-06-15 01:35:58,35.24508,34.05875
88,5,2019-06-15 01:35:58,35.25005,34.06152
89,5,2019-06-15 01:35:58,35.23917,34.06274
90,5,2019-06-15 01:35:58,35.23177,34.06061
91,5,2019-06-15 01:35:58,35.23852,34.05914
92,5,2019-06-15 01:35:58,35.22957,34.06195
93,5,2019-06-15 01:35:58,35.22777,34.0587
94,5,2019-06-15 01:35:58,35.23829,34.05528
95,5,2019-06-15 01:35:58,35.23052,34.05342
96,5,2019-06-15 01:35:58,35.22754,34.04819
97,5,2019-06-15 01:35:58,35.24663,34.0534
98,5,2019-06-15 01:35:58,35.23692,34.04527
99,5,2019-06-15 01:35:58,35.23138,34.05507
100,5,2019-06-15 01:35:58,35.23597,34.04649
101,5,2019-06-15 01:35:58,35.23386,34.04669
102,5,2019-06-15 01:35:58,35.25304,34.05527
103,5,2019-06-15 01:35:58,35.25256,34.06179
104,5,2019-06-15 01:35:58,35.2332,34.05019
105,5,2019-06-15 01:35:58,35.20974,34.04386
106,5,2019-06-15 01:35:58,35.224,34.0599
107,5,2019-06-15 01:35:58,35.23643,34.05054
108,5,2019-06-15 01:35:58,35.24377,34.05844
109,5,2019-06-15 01:35:58,35.25588,34.05024
110,5,2019-06-15 01:35:58,35.23168,34.05451
111,5,2019-06-15 01:35:58,35.24001,34.04867
112,5,2019-06-15 01:35:58,35.23897,34.05082
113,5,2019-06-15 01:35:58,35.24975,34.06077
114,5,2019-06-15 01:35:58,35.23387,34.04623
115,5,2019-06-15 01:35:58,35.23604,34.05628
116,5,2019-06-15 01:35:58,35.23902,34.05049
117,5,2019-06-15 01:35:58,35.25541,34.05737
118,5,2019-06-15 01:35:58,35.23895,34.06213
119,5,2019-06-15 01:35:58,35.23353,34.04955
120,5,2019-06-15 01:35:58,35.24242,34.04451
121,5,2019-06-15 01:35:58,35.24517,34.05577
122,5,2019-06-15 01:35:58,35.23618,34.06538
123,5,2019-06-15 01:35:58,35.23568,34.04843
124,5,2019-06-15 01:35:58,35.2462,34.05855
125,5,2019-06-15 01:35:58,35.24563,34.05742
126,5,2019-06-15 01:35:58,35.25323,34.05094
127,5,2019-06-15 01:35:58,35.23501,34.04963
128,5,2019-06-15 01:35:58,35.24691,34.05035
129,5,2019-06-15 01:35:58,35.22359,34.05172
130,5,2019-06-15 01:35:58,35.22869,34.05819
131,5,2019-06-15 01:35:58,35.24539,34.06559
132,5,2019-06-15 01:35:58,35.24523,34.05243
133,5,2019-06-15 01:35:58,35.23401,34.06408
134,5,2019-06-15 01:35:58,35.22517,34.05544
135,5,2019-06-15 01:35:58,35.2329,34.06259
136,5,2019-06-15 01:35:58,35.25773,34.04997
137,5,2019-06-15 01:35:58,35.2531,34.05552
138,5,2019-06-15 01:35:58,35.23537,34.05859
139,5,2019-06-15 01:35:58,35.25607,34.06061
140,5,2019-06-15 01:35:58,35.24482,34.05333
141,5,2019-06-15 01:35:58,35.22904,34.05151
142,5,2019-06-15 01:35:58,35.23596,34.06585
143,5,2019-06-15 01:35:58,35.22716,34.06258
144,5,2019-06-15 01:35:58,35.24616,34.05355
145,5,2019-06-15 01:35:58,35.25103,34.06034
146,5,2019-06-15 01:35:58,35.25493,34.0621
147,5,2019-06-15 01:35:58,35.24036,34.06507
148,5,2019-06-15 01:35:58,35.22337,34.05265
149,5,2019-06-15 01:35:58,35.234,34.05796
150,5,2019-06-15 01:35:58,35.24081,34.0616
151,5,2019-06-15 01:35:58,35.2453,34.05441
152,5,2019-06-15 01:35:58,35.22963,34.06372
153,5,2019-06-15 01:35:58,35.23434,34.05784
154,5,2019-06-15 01:35:58,35.22985,34.04639
155,5,2019-06-15 01:35:58,35.23168,34.05221
156,5,2019-06-15 01:35:58,35.23454,34.05372
157,5,2019-06-15 01:35:58,35.24924,34.04835
158,5,2019-06-15 01:35:58,35.25347,34.05569
159,5,2019-06-15 01:35:58,35.23847,34.051
160,5,2019-06-15 01:35:58,35.25026,34.0532
161,5,2019-06-15 01:35:58,35.25627,34.0617
162,5,2019-06-15 01:35:58,35.25809,34.05534
163,5,2019-06-15 01:35:58,35.24389,34.05281
164,5,2019-06-15 01:35:58,35.24426,34.03819
165,5,2019-06-15 01:35:58,35.23717,34.05325
166,5,2019-06-15 01:35:58,35.23834,34.05407
167,5,2019-06-15 01:35:58,35.23803,34.04919
168,5,2019-06-15 01:35:58,35.23052,34.06681
169,5,2019-06-15 01:35:58,35.24349,34.06422
170,5,2019-06-15 01:35:58,35.24232,34.05535
171,5,2019-06-15 01:35:58,35.22157,34.05853
172,5,2019-06-15 01:35:58,35.25155,34.05513
173,5,2019-06-15 01:35:58,35.23948,34.06553
174,5,2019-06-15 01:35:58,35.23491,34.05446
175,5,2019-06-15 01:35:58,35.24328,34.0662
176,5,2019-06-15 01:35:58,35.24297,34.04929
177,5,2019-06-15 01:35:58,35.25008,34.06438
178,5,2019-06-15 01:35:58,35.23583,34.05738
179,5,2019-06-15 01:35:58,35.2322,34.0528
180,5,2019-06-15 01:35:58,35.24505,34.06718
181,5,2019-06-15 01:35:58,35.24989,34.06734
182,5,2019-06-15 01:35:58,35.24289,34.0644
183,5,2019-06-15 01:35:58,35.22826,34.05376
184,5,2019-06-15 01:35:58,35.24201,34.05066
185,5,2019-06-15 01:35:58,35.22254,34.05959
186,5,2019-06-15 01:35:58,35.244,34.05632
187,5,2019-06-15 01:35:58,35.22895,34.06072
188,5,2019-06-15 01:35:58,35.24138,34.05013
189,5,2019-06-15 01:35:58,35.251,34.05042
190,5,2019-06-15 01:35:58,35.23923,34.04115
191,5,2019-06-15 01:35:58,35.23726,34.05328
192,5,2019-06-15 01:35:58,35.24535,34.05772
193,5,2019-06-15 01:35:58,35.24479,34.05638
194,5,2019-06-15 01:35:58,35.23851,34.05526
195,5,2019-06-15 01:35:58,35.24696,34.05472
196,5,2019-06-15 01:35:58,35.24726,34.06347
197,5,2019-06-15 01:35:58,35.25069,34.0626
198,5,2019-06-15 01:35:58,35.23697,34.06265
199,5,2019-06-15 01:35:58,35.23361,34.05466
200,5,2019-06-15 01:35:58,35.22578,34.05095
201,5,2019-06-15 01:35:58,35.23292,34.05319
202,5,2019-06-15 01:35:58,35.23619,34.05145
203,5,2019-06-15 01:35:58,35.24199,34.07288
204,5,2019-06-15 01:35:58,35.23102,34.04888
205,5,2019-06-15 01:35:58,35.23689,34.05976
206,5,2019-06-15 01:35:58,35.2301,34.05342
207,5,2019-06-15 01:35:58,35.21497,34.05835
208,5,2019-06-15 01:35:58,35.23737,34.04739
209,5,2019-06-15 01:35:58,35.23465,34.05313
210,5,2019-06-15 01:35:58,35.25354,34.0537
211,5,2019-06-15 01:35:58,35.23664,34.06147
212,5,2019-06-15 01:35:58,35.25225,34.05785
213,5,2019-06-15 01:35:58,35.23306,34.05619
214,5,2019-06-15 01:35:58,35.25418,34.06831
215,5,2019-06-15 01:35:58,35.24654,34.05627
216,5,2019-06-15 01:35:58,35.24815,34.06041
217,5,2019-06-15 01:35:58,35.22317,34.05555
218,5,2019-06-15 01:35:58,35.22721,34.04697
219,5,2019-06-15 01:35:58,35.22995,34.06704
220,5,2019-06-15 01:35:58,35.25365,34.04782
221,5,2019-06-15 01:35:58,35.23526,34.06009
222,5,2019-06-15 01:35:58,35.23036,34.05671
223,5,2019-06-15 01:35:58,35.25734,34.05116
224,5,2019-06-15 01:35:58,35.24019,34.05368
225,5,2019-06-15 01:35:58,35.23882,34.06026
226,5,2019-06-15 01:35:58,35.23998,34.06492
227,5,2019-06-15 01:35:58,35.24405,34.04688
228,5,2019-06-15 01:35:58,35.24066,34.05439
229,5,2019-06-15 01:35:58,35.24871,34.07454
230,5,2019-06-15 01:35:58,35.2251,34.05154
231,5,2019-06-15 01:35:58,35.24242,34.05567
232,5,2019-06-15 01:35:58,35.24384,34.05322
233,5,2019-06-15 01:35:58,35.2428,34.05532
234,5,2019-06-15 01:35:58,35.24029,34.06989
235,5,2019-06-15 01:35:58,35.25007,34.06071
236,5,2019-06-15 01:35:58,35.25024,34.04721
237,5,2019-06-15 01:35:58,35.24278,34.05472
238,5,2019-06-15 01:35:58,35.25526,34.05849
239,5,2019-06-15 01:35:58,35.24552,34.05728
240,5,2019-06-15 01:35:58,35.25052,34.05741
241,5,2019-06-15 01:35:58,35.23532,34.05516
242,5,2019-06-15 01:35:58,35.24609,34.07245
243,5,2019-06-15 01:35:58,35.25166,34.05316
244,5,2019-06-15 01:35:58,35.23365,34.06726
245,5,2019-06-15 01:35:58,35.22699,34.05622
246,5,2019-06-15 01:35:58,35.24414,34.0592
247,5,2019-06-15 01:35:58,35.22979,34.05649
248,5,2019-06-15 01:35:58,35.24181,34.05066
249,5,2019-06-15 01:35:58,35.24658,34.05701
250,5,2019-06-15 01:35:58,35.24961,34.06656
251,5,2019-06-15 01:35:58,35.24496,34.06819
252,5,2019-06-15 01:35:58,35.23901,34.06764
253,5,2019-06-15 01:35:58,35.24577,34.0525
254,5,2019-06-15 01:35:58,35.23779,34.05641
255,5,2019-06-15 01:35:58,35.25233,34.0565
256,5,2019-06-15 01:35:58,35.24428,34.0589
257,5,2019-06-15 01:35:58,35.24939,34.0638
258,5,2019-06-15 01:35:58,35.24619,34.05491
259,5,2019-06-15 01:35:58,35.23951,34.06753
260,5,2019-06-15 01:35:58,35.2475,34.06027
261,5,2019-06-15 01:35:58,35.2572,34.06121
262,5,2019-06-15 01:35:58,35.24704,34.05916
263,5,2019-06-15 01:35:58,35.24278,34.07072
264,5,2019-06-15 01:35:58,35.25002,34.05817
265,5,2019-06-15 01:35:58,35.2525,34.06677
266,5,2019-06-15 01:35:58,35.24525,34.06616
267,5,2019-06-15 01:35:58,35.23534,34.05798
268,5,2019-06-15 01:35:58,35.26087,34.06045
269,5,2019-06-15 01:35:58,35.2416,34.06136
270,5,2019-06-15 01:35:58,35.26078,34.05914
271,5,2019-06-15 01:35:58,35.25126,34.0529
272,5,2019-06-15 01:35:58,35.23918,34.07161
273,5,2019-06-15 01:35:58,35.24214,34.05276
274,5,2019-06-15 01:35:58,35.23594,34.0644
275,5,2019-06-15 01:35:58,35.25301,34.05397
276,5,2019-06-15 01:35:58,35.22846,34.06546
277,5,2019-06-15 01:35:58,35.25184,34.06209
278,5,2019-06-15 01:35:58,35.25745,34.06151
279,5,2019-06-15 01:35:58,35.23902,34.06407
280,5,2019-06-15 01:35:58,35.24726,34.05759
281,5,2019-06-15 01:35:58,35.25594,34.07091
282,5,2019-06-15 01:35:58,35.24761,34.05067
283,5,2019-06-15 01:35:58,35.24858,34.05869
284,5,2019-06-15 01:35:58,35.24405,34.0565
285,5,2019-06-15 01:35:58,35.25566,34.0504
286,5,2019-06-15 01:35:58,35.21771,34.05517
287,5,2019-06-15 01:35:58,35.24068,34.05915
288,5,2019-06-15 01:35:58,35.25875,34.05668
289,5,2019-06-15 01:35:58,35.25781,34.05898
290,5,2019-06-15 01:35:58,35.23359,34.05184
291,5,2019-06-15 01:35:58,35.25708,34.06972
292,5,2019-06-15 01:35:58,35.24543,34.05174
293,5,2019-06-15 01:35:58,35.25826,34.06375
294,5,2019-06-15 01:35:58,35.24616,34.06259
295,5,2019-06-15 01:35:58,35.25485,34.05587
296,5,2019-06-15 01:35:58,35.24351,34.06259
297,5,2019-06-15 01:35:58,35.26247,34.06143
298,5,2019-06-15 01:35:58,35.2588,34.07239
299,5,2019-06-15 01:35:58,35.24249,34.06886
300,5,2019-06-15 01:35:58,35.24751,34.07708
301,5,2019-06-15 01:35:58,35.24347,34.05533
302,5,2019-06-15 01:35:58,35.24162,34.06428
303,5,2019-06-15 01:35:58,35.24486,34.06691
304,5,2019-06-15 01:35:58,35.25941,34.06141
305,5,2019-06-15 01:35:58,35.23511,34.07265
306,5,2019-06-15 01:35:58,35.24173,34.05538
307,5,2019-06-15 01:35:58,35.24045,34.05312
308,5,2019-06-15 01:35:58,35.24489,34.06218
309,5,2019-06-15 01:35:58,35.24616,34.06017
310,5,2019-06-15 01:35:58,35.24126,34.05419
311,5,2019-06-15 01:35:58,35.2496,34.06397
312,5,2019-06-15 01:35:58,35.23549,34.06203
313,5,2019-06-15 01:35:58,35.24654,34.06361
314,5,2019-06-15 01:35:58,35.22639,34.06578
315,5,2019-06-15 01:35:58,35.2654,34.06625
316,5,2019-06-15 01:35:58,35.25828,34.05269
317,5,2019-06-15 01:35:58,35.24536,34.06232
318,5,2019-06-15 01:35:58,35.2508,34.06448
319,5,2019-06-15 01:35:58,35.24445,34.04964
320,5,2019-06-15 01:35:58,35.25541,34.07307
321,5,2019-06-15 01:35:58,35.24873,34.0509
322,5,2019-06-15 01:35:58,35.25469,34.06099
323,5,2019-06-15 01:35:58,35.24623,34.06512
324,5,2019-06-15 01:35:58,35.23933,34.07058
325,5,2019-06-15 01:35:58,35.25201,34.06049
326,5,2019-06-15 01:35:58,35.24789,34.04741
327,5,2019-06-15 01:35:58,35.24753,34.06677
328,5,2019-06-15 01:35:58,35.24182,34.0509
329,5,2019-06-15 01:35:58,35.24466,34.07747
330,5,2019-06-15 01:35:58,35.23676,34.05141
331,5,2019-06-15 01:35:58,35.24002,34.0666
332,5,2019-06-15 01:35:58,35.25495,34.06261
333,5,2019-06-15 01:35:58,35.25249,34.0642
334,5,2019-06-15 01:35:58,35.25732,34.06129
335,5,2019-06-15 01:35:58,35.2439,34.0695
336,5,2019-06-15 01:35:58,35.23527,34.06095
337,5,2019-06-15 01:35:58,35.24356,34.07181
338,5,2019-06-15 01:35:58,35.25744,34.06351
339,5,2019-06-15 01:35:58,35.2249,34.05271
340,5,2019-06-15 01:35:58,35.24582,34.06896
341,5,2019-06-15 01:35:58,35.24408,34.06206
342,5,2019-06-15 01:35:58,35.24791,34.07152
343,5,2019-06-15 01:35:58,35.2374,34.07722
344,5,2019-06-15 01:35:58,35.23863,34.06726
345,5,2019-06-15 01:35:58,35.24811,34.06738
346,5,2019-06-15 01:35:58,35.24555,34.04919
347,5,2019-06-15 01:35:58,35.25274,34.06883
348,5,2019-06-15 01:35:58,35.25803,34.0605
349,5,2019-06-15 01:35:58,35.25747,34.06879
350,5,2019-06-15 01:35:58,35.24591,34.06118
351,5,2019-06-15 01:35:58,35.25478,34.06368
352,5,2019-06-15 01:35:58,35.25647,34.06073
353,5,2019-06-15 01:35:58,35.25521,34.06414
354,5,2019-06-15 01:35:58,35.24115,34.0665
355,5,2019-06-15 01:35:58,35.25591,34.06517
356,5,2019-06-15 01:35:58,35.24715,34.06125
357,5,2019-06-15 01:35:58,35.23892,34.06339
358,5,2019-06-15 01:35:58,35.25185,34.07039
359,5,2019-06-15 01:35:58,35.2542,34.04799
360,5,2019-06-15 01:35:58,35.25354,34.06664
361,5,2019-06-15 01:35:58,35.23851,34.06481
362,5,2019-06-15 01:35:58,35.2483,34.06973
363,5,2019-06-15 01:35:58,35.24574,34.06758
364,5,2019-06-15 01:35:58,35.24235,34.05605
365,5,2019-06-15 01:35:58,35.245,34.06783
366,5,2019-06-15 01:35:58,35.25268,34.06065
367,5,2019-06-15 01:35:58,35.24074,34.06927
368,5,2019-06-15 01:35:58,35.23906,34.07308
369,5,2019-06-15 01:35:58,35.2453,34.07261
370,5,2019-06-15 01:35:58,35.2333,34.06872
371,5,2019-06-15 01:35:58,35.23564,34.05818
372,5,2019-06-15 01:35:58,35.25141,34.06285
373,5,2019-06-15 01:35:58,35.26906,34.06875
374,5,2019-06-15 01:35:58,35.24286,34.06865
375,5,2019-06-15 01:35:58,35.24607,34.06627
376,5,2019-06-15 01:35:58,35.23738,34.05912
377,5,2019-06-15 01:35:58,35.24641,34.0663
378,5,2019-06-15 01:35:58,35.2298,34.061
379,5,2019-06-15 01:35:58,35.25163,34.05976
380,5,2019-06-15 01:35:58,35.25268,34.05577
381,5,2019-06-15 01:35:58,35.25564,34.06383
382,5,2019-06-15 01:35:58,35.24814,34.06522
383,5,2019-06-15 01:35:58,35.25055,34.0535
384,5,2019-06-15 01:35:58,35.24366,34.06648
385,5,2019-06-15 01:35:58,35.24664,34.06372
386,5,2019-06-15 01:35:58,35.24314,34.07142
387,5,2019-06-15 01:35:58,35.24452,34.0666
388,5,2019-06-15 01:35:58,35.24253,34.06068
389,5,2019-06-15 01:35:58,35.24662,34.07107
390,5,2019-06-15 01:35:58,35.24621,34.07642
391,5,2019-06-15 01:35:58,35.25471,34.06003
392,5,2019-06-15 01:35:58,35.2394,34.06735
393,5,2019-06-15 01:35:58,35.24824,34.06018
394,5,2019-06-15 01:35:58,35.26004,34.07541
395,5,2019-06-15 01:35:58,35.25854,34.06222
396,5,2019-06-15 01:35:58,35.25203,34.06759
397,5,2019-06-15 01:35:58,35.24684,34.07126
398,5,2019-06-15 01:35:58,35.2464,34.05471
399,5,2019-06-15 01:35:58,35.25593,34.05674
400,5,2019-06-15 01:35:58,35.25291,34.06641
401,5,2019-06-15 01:35:58,35.24897,34.07756
402,5,2019-06-15 01:35:58,35.2413,34.07231
403,5,2019-06-15 01:35:58,35.24615,34.06084
404,5,2019-06-15 01:35:58,35.24317,34.07003
405,5,2019-06-15 01:35:58,35.26581,34.06697
406,5,2019-06-15 01:35:58,35.24912,34.07472
407,5,2019-06-15 01:35:58,35.23883,34.0632
408,5,2019-06-15 01:35:58,35.24264,34.07619
409,5,2019-06-15 01:35:58,35.2556,34.06474
410,5,2019-06-15 01:35:58,35.23699,34.0706
411,5,2019-06-15 01:35:58,35.26218,34.05474
412,5,2019-06-15 01:35:58,35.2518,34.06116
413,5,2019-06-15 01:35:58,35.24545,34.07035
414,5,2019-06-15 01:35:58,35.23735,34.06136
415,5,2019-06-15 01:35:58,35.24233,34.07396
416,5,2019-06-15 01:35:58,35.2353,34.07235
417,5,2019-06-15 01:35:58,35.23753,34.07369
418,5,2019-06-15 01:35:58,35.2574,34.05336
419,5,2019-06-15 01:35:58,35.24844,34.06207
420,5,2019-06-15 01:35:58,35.24374,34.06555
421,5,2019-06-15 01:35:58,35.24716,34.07561
422,5,2019-06-15 01:35:58,35.25477,34.05709
423,5,2019-06-15 01:35:58,35.25941,34.06107
424,5,2019-06-15 01:35:58,35.25882,34.06798
425,5,2019-06-15 01:35:58,35.24391,34.05284
426,5,2019-06-15 01:35:58,35.25945,34.07195
427,5,2019-06-15 01:35:58,35.24342,34.0771
428,5,2019-06-15 01:35:58,35.24529,34.06921
