particle_id,lat,lon,mass_kg,confidence,observation_timestamp
411,34.082373,35.272363,185.56,0.3479,2019-06-14T20:35:58
412,34.0829,35.268428,169.47,0.2862,2019-06-14T20:35:58
413,34.0829,35.268865,178.69,0.335,2019-06-14T20:35:58
414,34.0829,35.269302,211.04,0.3686,2019-06-14T20:35:58
415,34.0829,35.26974,206.55,0.3873,2019-06-14T20:35:58
416,34.0829,35.270177,233.06,0.3936,2019-06-14T20:35:58
417,34.0829,35.270614,229.29,0.3951,2019-06-14T20:35:58
418,34.0829,35.271052,206.73,0.3964,2019-06-14T20:35:58
419,34.0829,35.271489,196.4,0.3975,2019-06-14T20:35:58
420,34.0829,35.271926,210.68,0.3921,2019-06-14T20:35:58
421,34.0829,35.272363,159.52,0.3632,2019-06-14T20:35:58
422,34.0829,35.272801,143.41,0.2949,2019-06-14T20:35:58
423,34.083427,35.268865,141.92,0.2942,2019-06-14T20:35:58
424,34.083427,35.269302,204.1,0.3424,2019-06-14T20:35:58
425,34.083427,35.26974,211.0,0.3736,2019-06-14T20:35:58
426,34.083427,35.270177,224.05,0.386,2019-06-14T20:35:58
427,34.083427,35.270614,232.75,0.3905,2019-06-14T20:35:58
428,34.083427,35.271052,217.79,0.3939,2019-06-14T20:35:58
429,34.083427,35.271489,214.56,0.3965,2019-06-14T20:35:58
430,34.083427,35.271926,198.85,0.3931,2019-06-14T20:35:58
431,34.083427,35.272363,188.17,0.3749,2019-06-14T20:35:58
432,34.083427,35.272801,153.76,0.3351,2019-06-14T20:35:58
433,34.083427,35.273238,141.86,0.272,2019-06-14T20:35:58
434,34.083954,35.269302,160.42,0.3053,2019-06-14T20:35:58
435,34.083954,35.26974,231.51,0.3514,2019-06-14T20:35:58
436,34.083954,35.270177,227.25,0.3739,2019-06-14T20:35:58
437,34.083954,35.270614,219.74,0.3838,2019-06-14T20:35:58
438,34.083954,35.271052,214.48,0.3907,2019-06-14T20:35:58
439,34.083954,35.271489,227.9,0.3953,2019-06-14T20:35:58
440,34.083954,35.271926,217.82,0.3939,2019-06-14T20:35:58
441,34.083954,35.272363,192.51,0.3835,2019-06-14T20:35:58
442,34.083954,35.272801,157.16,0.3643,2019-06-14T20:35:58
443,34.083954,35.273238,170.81,0.3325,2019-06-14T20:35:58
444,34.084481,35.269302,133.74,0.2644,2019-06-14T20:35:58
445,34.084481,35.26974,172.87,0.3194,2019-06-14T20:35:58
446,34.084481,35.270177,220.15,0.3553,2019-06-14T20:35:58
447,34.084481,35.270614,208.68,0.3747,2019-06-14T20:35:58
448,34.084481,35.271052,229.2,0.3871,2019-06-14T20:35:58
449,34.084481,35.271489,211.93,0.3945,2019-06-14T20:35:58
450,34.084481,35.271926,215.28,0.3949,2019-06-14T20:35:58
451,34.084481,35.272363,184.75,0.3894,2019-06-14T20:35:58
452,34.084481,35.272801,174.71,0.3808,2019-06-14T20:35:58
453,34.084481,35.273238,168.83,0.368,2019-06-14T20:35:58
454,34.084481,35.273675,142.16,0.3046,2019-06-14T20:35:58
455,34.085008,35.26974,152.79,0.2803,2019-06-14T20:35:58
456,34.085008,35.270177,187.17,0.3292,2019-06-14T20:35:58
457,34.085008,35.270614,213.5,0.363,2019-06-14T20:35:58
458,34.085008,35.271052,219.39,0.3832,2019-06-14T20:35:58
459,34.085008,35.271489,182.31,0.394,2019-06-14T20:35:58
460,34.085008,35.271926,197.25,0.3961,2019-06-14T20:35:58
461,34.085008,35.272363,212.85,0.3933,2019-06-14T20:35:58
462,34.085008,35.272801,204.8,0.3897,2019-06-14T20:35:58
463,34.085008,35.273238,178.2,0.3851,2019-06-14T20:35:58
464,34.085008,35.273675,189.39,0.3525,2019-06-14T20:35:58
465,34.085535,35.270177,177.66,0.2961,2019-06-14T20:35:58
466,34.085535,35.270614,181.29,0.3476,2019-06-14T20:35:58
467,34.085535,35.271052,210.79,0.3785,2019-06-14T20:35:58
468,34.085535,35.271489,232.99,0.3935,2019-06-14T20:35:58
469,34.085535,35.271926,241.33,0.397,2019-06-14T20:35:58
470,34.085535,35.272363,212.89,0.3963,2019-06-14T20:35:58
471,34.085535,35.272801,200.04,0.3954,2019-06-14T20:35:58
472,34.085535,35.273238,165.53,0.3945,2019-06-14T20:35:58
473,34.085535,35.273675,197.02,0.3806,2019-06-14T20:35:58
474,34.085535,35.274112,176.99,0.307,2019-06-14T20:35:58
475,34.086062,35.270614,176.45,0.3284,2019-06-14T20:35:58
476,34.086062,35.271052,226.72,0.373,2019-06-14T20:35:58
477,34.086062,35.271489,240.37,0.3929,2019-06-14T20:35:58
478,34.086062,35.271926,241.86,0.3979,2019-06-14T20:35:58
479,34.086062,35.272363,228.13,0.3984,2019-06-14T20:35:58
480,34.086062,35.272801,204.95,0.399,2019-06-14T20:35:58
481,34.086062,35.273238,198.92,0.3994,2019-06-14T20:35:58
482,34.086062,35.273675,221.05,0.3942,2019-06-14T20:35:58
483,34.086062,35.274112,177.3,0.3617,2019-06-14T20:35:58
484,34.086062,35.27455,117.2,0.2767,2019-06-14T20:35:58
485,34.086589,35.270614,163.06,0.2949,2019-06-14T20:35:58
486,34.086589,35.271052,213.94,0.3589,2019-06-14T20:35:58
487,34.086589,35.271489,218.16,0.389,2019-06-14T20:35:58
488,34.086589,35.271926,248.95,0.3968,2019-06-14T20:35:58
489,34.086589,35.272363,243.73,0.3984,2019-06-14T20:35:58
490,34.086589,35.272801,211.61,0.3997,2019-06-14T20:35:58
491,34.086589,35.273238,243.59,0.4007,2019-06-14T20:35:58
492,34.086589,35.273675,237.24,0.398,2019-06-14T20:35:58
493,34.086589,35.274112,226.89,0.3806,2019-06-14T20:35:58
494,34.086589,35.27455,147.17,0.3292,2019-06-14T20:35:58
495,34.087116,35.271052,176.8,0.3291,2019-06-14T20:35:58
496,34.087116,35.271489,198.94,0.3786,2019-06-14T20:35:58
497,34.087116,35.271926,241.68,0.3925,2019-06-14T20:35:58
498,34.087116,35.272363,239.23,0.3961,2019-06-14T20:35:58
499,34.087116,35.272801,226.69,0.3987,2019-06-14T20:35:58
500,34.087116,35.273238,229.28,0.4004,2019-06-14T20:35:58
501,34.087116,35.273675,248.43,0.3984,2019-06-14T20:35:58
502,34.087116,35.274112,214.52,0.3852,2019-06-14T20:35:58
503,34.087116,35.27455,173.75,0.3489,2019-06-14T20:35:58
504,34.087116,35.274987,129.9,0.2784,2019-06-14T20:35:58
505,34.087643,35.271052,161.44,0.2899,2019-06-14T20:35:58
506,34.087643,35.271489,188.9,0.3622,2019-06-14T20:35:58
507,34.087643,35.271926,208.97,0.3861,2019-06-14T20:35:58
508,34.087643,35.272363,241.99,0.393,2019-06-14T20:35:58
509,34.087643,35.272801,225.97,0.3974,2019-06-14T20:35:58
510,34.087643,35.273238,247.92,0.4001,2019-06-14T20:35:58
511,34.087643,35.273675,237.72,0.3988,2019-06-14T20:35:58
512,34.087643,35.274112,204.41,0.389,2019-06-14T20:35:58
513,34.087643,35.27455,171.51,0.3645,2019-06-14T20:35:58
514,34.087643,35.274987,149.15,0.3143,2019-06-14T20:35:58
515,34.08817,35.271489,151.16,0.3381,2019-06-14T20:35:58
516,34.08817,35.271926,172.84,0.3767,2019-06-14T20:35:58
517,34.08817,35.272363,221.12,0.3889,2019-06-14T20:35:58
518,34.08817,35.272801,218.89,0.3959,2019-06-14T20:35:58
519,34.08817,35.273238,233.6,0.3998,2019-06-14T20:35:58
520,34.08817,35.273675,241.07,0.3992,2019-06-14T20:35:58
521,34.08817,35.274112,202.95,0.3921,2019-06-14T20:35:58
522,34.08817,35.27455,184.42,0.3762,2019-06-14T20:35:58
523,34.08817,35.274987,183.76,0.3445,2019-06-14T20:35:58
524,34.08817,35.275424,158.38,0.2747,2019-06-14T20:35:58
525,34.088697,35.271489,130.04,0.2741,2019-06-14T20:35:58
526,34.088697,35.271926,142.44,0.3395,2019-06-14T20:35:58
527,34.088697,35.272363,177.99,0.369,2019-06-14T20:35:58
528,34.088697,35.272801,199.94,0.3863,2019-06-14T20:35:58
529,34.088697,35.273238,255.85,0.3954,2019-06-14T20:35:58
530,34.088697,35.273675,209.39,0.3955,2019-06-14T20:35:58
531,34.088697,35.274112,206.36,0.3869,2019-06-14T20:35:58
532,34.088697,35.27455,203.65,0.3709,2019-06-14T20:35:58
533,34.088697,35.274987,177.89,0.3437,2019-06-14T20:35:58
534,34.088697,35.275424,142.57,0.2863,2019-06-14T20:35:58
535,34.089224,35.272363,118.54,0.2963,2019-06-14T20:35:58
536,34.089224,35.272801,188.77,0.3438,2019-06-14T20:35:58
537,34.089224,35.273238,243.69,0.3743,2019-06-14T20:35:58
538,34.089224,35.273675,235.81,0.3782,2019-06-14T20:35:58
539,34.089224,35.274112,179.22,0.3627,2019-06-14T20:35:58
540,34.089224,35.27455,186.86,0.3403,2019-06-14T20:35:58
541,34.089224,35.274987,170.67,0.3109,2019-06-14T20:35:58
542,34.089751,35.273238,159.15,0.3196,2019-06-14T20:35:58
543,34.089751,35.273675,173.74,0.3356,2019-06-14T20:35:58
544,34.089751,35.274112,146.44,0.3164,2019-06-14T20:35:58
545,34.089751,35.27455,148.01,0.2949,2019-06-14T20:35:58
546,34.089751,35.274987,141.89,0.272,2019-06-14T20:35:58
547,34.090278,35.273675,123.4,0.2644,2019-06-14T20:35:58
